Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Line.LINE858,    18.5583,   -41.62, 9.65279E-010,  -155.27, 9.31323E-010,    90.00,          0,     0.00,    18.5583,   -41.62,    18.5583,   138.38, 9.65279E-010,    24.73, 9.31323E-010,   -90.00,          0,     0.00,    18.5583,   138.38
Line.LINE859,    9.27193,   -41.65, 5.95752E-012,  -143.73, 1.45519E-011,    90.00,          0,     0.00,    9.27193,   -41.65,    9.27193,   138.35, 5.95752E-012,    36.27, 1.45519E-011,   -90.00,          0,     0.00,    9.27193,   138.35
Line.LINE860,    9.27405,   -41.65, 8.39764E-013,   156.04, 7.33258E-012,    82.87,          0,     0.00,    9.27405,   -41.65,    9.27405,   138.35, 8.39764E-013,   -23.96, 7.33258E-012,   -97.13,          0,     0.00,    9.27405,   138.35
Line.LINE861,    18.5923,   -41.57, 2.7137E-010,  -167.56, 1.24982E-010,   111.34,          0,     0.00,    18.5923,   -41.57,    18.5923,   138.43, 2.7137E-010,    12.44, 1.24982E-010,   -68.66,          0,     0.00,    18.5923,   138.43
Line.LINE862, 3.10829E-010,   147.43,    18.5655,  -162.24, 3.2036E-010,   -92.12,          0,     0.00,    18.5655,  -162.24, 3.10829E-010,   -32.57,    18.5655,    17.76, 3.2036E-010,    87.88,          0,     0.00,    18.5655,    17.76
Line.LINE863, 1.50185E-010,   -11.17, 1.03427E-010,    66.14, 2.91856E-010,    94.29,          0,     0.00, 3.93844E-010,    64.86, 1.50185E-010,   168.83, 1.03427E-010,  -113.86, 2.91856E-010,   -85.71,          0,     0.00, 3.93844E-010,  -115.14
Line.LINE864, 3.74994E-011,   -22.83, 1.46652E-011,   150.26, 3.25391E-011,   116.57,          0,     0.00, 2.30086E-011,    71.57, 3.74994E-011,   157.17, 1.46652E-011,   -29.74, 3.25391E-011,   -63.43,          0,     0.00, 2.30086E-011,  -108.43
Line.LINE865,    18.5583,   -41.62, 9.99412E-010,  -169.09, 4.6657E-010,    86.42,          0,     0.00,    18.5583,   -41.62,    18.5583,   138.38, 9.99412E-010,    10.91, 4.6657E-010,   -93.58,          0,     0.00,    18.5583,   138.38
Line.LINE866,    18.5923,   -41.57, 2.35952E-010,  -167.99, 9.39029E-011,   111.60,          0,     0.00,    18.5923,   -41.57,    18.5923,   138.43, 2.35952E-010,    12.01, 9.39029E-011,   -68.40,          0,     0.00,    18.5923,   138.43
Line.LINE867, 2.60313E-010,   116.57,    18.5655,  -162.24, 2.33852E-010,   -95.36,          0,     0.00,    18.5655,  -162.24, 2.60313E-010,   -63.43,    18.5655,    17.76, 2.33852E-010,    84.64,          0,     0.00,    18.5655,    17.76
Line.LINE868, 7.87225E-011,    40.31, 1.66911E-010,    73.54, 1.74661E-010,    91.19,          0,     0.00, 3.99321E-010,    74.95, 7.87225E-011,  -139.69, 1.66911E-010,  -106.46, 1.74661E-010,   -88.81,          0,     0.00, 3.99321E-010,  -105.05
Line.LINE869, 4.80227E-011,   114.62, 8.13477E-012,   116.57, 2.99995E-011,  -104.04,          0,     0.00, 3.78507E-011,   144.78, 4.80227E-011,   -65.38, 8.13477E-012,   -63.43, 2.99995E-011,    75.96,          0,     0.00, 3.78507E-011,   -35.22
Line.LINE870,    18.5583,   -41.62, 1.40394E-009,  -168.94, 9.31777E-010,    91.79,          0,     0.00,    18.5583,   -41.62,    18.5583,   138.38, 1.40394E-009,    11.06, 9.31777E-010,   -88.21,          0,     0.00,    18.5583,   138.38
Line.LINE871,    18.5923,   -41.57, 2.81033E-010,  -166.38, 1.49567E-010,   103.36,          0,     0.00,    18.5923,   -41.57,    18.5923,   138.43, 2.81033E-010,    13.62, 1.49567E-010,   -76.64,          0,     0.00,    18.5923,   138.43
Line.LINE872, 5.82077E-011,     0.00,     9.2832,  -162.24, 5.99991E-011,   104.04,          0,     0.00,     9.2832,  -162.24, 5.82077E-011,   180.00,     9.2832,    17.76, 5.99991E-011,   -75.96,          0,     0.00,     9.2832,    17.76
Line.LINE873, 2.91038E-011,     0.00,     9.2823,  -162.24, 2.91606E-011,    93.58,          0,     0.00,     9.2823,  -162.24, 2.91038E-011,   180.00,     9.2823,    17.76, 2.91606E-011,   -86.42,          0,     0.00,     9.2823,    17.76
Line.LINE874, 6.83514E-011,   154.80, 1.17321E-010,   172.87, 2.91038E-010,    90.00,          0,     0.00, 3.79206E-010,   118.04, 6.83514E-011,   -25.20, 1.17321E-010,    -7.13, 2.91038E-010,   -90.00,          0,     0.00, 3.79206E-010,   -61.96
Line.LINE875, 9.21063E-011,   170.91, 2.93303E-011,   -82.87, 7.27596E-012,   180.00,          0,     0.00, 9.57003E-011,  -171.25, 9.21063E-011,    -9.09, 2.93303E-011,    97.13, 7.27596E-012,     0.00,          0,     0.00, 9.57003E-011,     8.75
Line.LINE876,    18.5583,   -41.62, 9.08942E-010,  -149.71, 1.3982E-009,    87.61,          0,     0.00,    18.5583,   -41.62,    18.5583,   138.38, 9.08942E-010,    30.29, 1.3982E-009,   -92.39,          0,     0.00,    18.5583,   138.38
Line.LINE877,    18.5923,   -41.57, 2.5434E-010,  -164.71, 1.49998E-010,   104.04,          0,     0.00,    18.5923,   -41.57,    18.5923,   138.43, 2.5434E-010,    15.29, 1.49998E-010,   -75.96,          0,     0.00,    18.5923,   138.43
Line.LINE878, 8.23181E-011,   -45.00,     9.2832,  -162.24, 1.17321E-010,    97.13,          0,     0.00,     9.2832,  -162.24, 8.23181E-011,   135.00,     9.2832,    17.76, 1.17321E-010,   -82.87,          0,     0.00,     9.2832,    17.76
Line.LINE879, 1.62695E-011,   -26.57,     9.2823,  -162.24, 1.81899E-012,   180.00,          0,     0.00,     9.2823,  -162.24, 1.62695E-011,   153.43,     9.2823,    17.76, 1.81899E-012,     0.00,          0,     0.00,     9.2823,    17.76
Line.LINE880, 9.21063E-011,   170.91, 2.99995E-011,    75.96, 1.45519E-011,     0.00,          0,     0.00, 8.17534E-011,   147.72, 9.21063E-011,    -9.09, 2.99995E-011,  -104.04, 1.45519E-011,   180.00,          0,     0.00, 8.17534E-011,   -32.28
Line.LINE881, 9.21063E-011,   170.91, 2.99995E-011,    75.96, 1.45519E-011,     0.00,          0,     0.00, 8.17534E-011,   147.72, 9.21063E-011,    -9.09, 2.99995E-011,  -104.04, 1.45519E-011,   180.00,          0,     0.00, 8.17534E-011,   -32.28
Line.LINE882,    18.5583,   -41.62, 1.19476E-009,  -169.83, 1.86469E-009,    87.32,          0,     0.00,    18.5583,   -41.62,    18.5583,   138.38, 1.19476E-009,    10.17, 1.86469E-009,   -92.68,          0,     0.00,    18.5583,   138.38
Line.LINE883,    18.5923,   -41.57, 1.39418E-010,  -154.08, 1.19998E-010,   104.04,          0,     0.00,    18.5923,   -41.57,    18.5923,   138.43, 1.39418E-010,    25.92, 1.19998E-010,   -75.96,          0,     0.00,    18.5923,   138.43
Line.LINE884, 1.19998E-010,   -14.04,     9.2832,  -162.24, 1.16642E-010,    93.58,          0,     0.00,     9.2832,  -162.24, 1.19998E-010,   165.96,     9.2832,    17.76, 1.16642E-010,   -86.42,          0,     0.00,     9.2832,    17.76
Line.LINE885, 5.14488E-012,   -45.00,     9.2823,  -162.24, 7.29015E-012,    86.42,          0,     0.00,     9.2823,  -162.24, 5.14488E-012,   135.00,     9.2823,    17.76, 7.29015E-012,   -93.58,          0,     0.00,     9.2823,    17.76
Line.LINE886,    18.5583,   -41.62, 3.6482E-010,    41.16, 2.91038E-011,     0.00,          0,     0.00,    18.5583,   -41.62,    18.5583,   138.38, 3.6482E-010,  -138.84, 2.91038E-011,   180.00,          0,     0.00,    18.5583,   138.38
Line.LINE887,    9.29632,   -41.57, 1.99908E-010,  -173.47, 2.3354E-010,    94.47,          0,     0.00,    9.29632,   -41.57,    9.29632,   138.43, 1.99908E-010,     6.53, 2.3354E-010,   -85.53,          0,     0.00,    9.29632,   138.43
Line.LINE888,    9.29602,   -41.57, 1.32468E-011,   -84.58, 4.36936E-011,   -92.39,          0,     0.00,    9.29602,   -41.57,    9.29602,   138.43, 1.32468E-011,    95.42, 4.36936E-011,    87.61,          0,     0.00,    9.29602,   138.43
Line.LINE889, 2.91038E-011,   -90.00,     9.2832,  -162.24, 5.82077E-011,    90.00,          0,     0.00,     9.2832,  -162.24, 2.91038E-011,    90.00,     9.2832,    17.76, 5.82077E-011,   -90.00,          0,     0.00,     9.2832,    17.76
Line.LINE890,    18.5583,   -41.62, 1.19713E-011,   -80.98, 5.45697E-012,     0.00,          0,     0.00,    18.5583,   -41.62,    18.5583,   138.38, 1.19713E-011,    99.02, 5.45697E-012,   180.00,          0,     0.00,    18.5583,   138.38
Line.LINE891,    9.29632,   -41.57, 2.14764E-010,  -167.53, 1.47147E-010,    98.53,          0,     0.00,    9.29632,   -41.57,    9.29632,   138.43, 2.14764E-010,    12.47, 1.47147E-010,   -81.47,          0,     0.00,    9.29632,   138.43
Line.LINE892,    9.29602,   -41.57, 1.67209E-011,   -67.62,          0,     0.00,          0,     0.00,    9.29602,   -41.57,    9.29602,   138.43, 1.67209E-011,   112.38,          0,     0.00,          0,     0.00,    9.29602,   138.43
Line.LINE893, 1.02898E-011,   135.00,     9.2832,  -162.24, 9.09495E-013,   180.00,          0,     0.00,     9.2832,  -162.24, 1.02898E-011,   -45.00,     9.2832,    17.76, 9.09495E-013,     0.00,          0,     0.00,     9.2832,    17.76
Line.LINE894,    9.28063,   -41.62, 7.19278E-012,     8.18, 7.29015E-012,    86.42,          0,     0.00,    9.28063,   -41.62,    9.28063,   138.38, 7.19278E-012,  -171.82, 7.29015E-012,   -93.58,          0,     0.00,    9.28063,   138.38
Line.LINE895,    9.27771,   -41.63, 6.43066E-012,   -49.48,          0,     0.00,          0,     0.00,    9.27771,   -41.63,    9.27771,   138.37, 6.43066E-012,   130.52,          0,     0.00,          0,     0.00,    9.27771,   138.37
Line.LINE896,    9.29632,   -41.57, 1.69781E-010,  -135.00, 2.34643E-010,    97.13,          0,     0.00,    9.29632,   -41.57,    9.29632,   138.43, 1.69781E-010,    45.00, 2.34643E-010,   -82.87,          0,     0.00,    9.29632,   138.43
Line.LINE897,    9.29602,   -41.57, 1.22971E-011,  -160.56, 1.81899E-012,   180.00,          0,     0.00,    9.29602,   -41.57,    9.29602,   138.43, 1.22971E-011,    19.44, 1.81899E-012,     0.00,          0,     0.00,    9.29602,   138.43
Line.LINE898, 3.63798E-012,   -90.00,     9.2832,  -162.24, 4.54747E-013,     0.00,          0,     0.00,     9.2832,  -162.24, 3.63798E-012,    90.00,     9.2832,    17.76, 4.54747E-013,   180.00,          0,     0.00,     9.2832,    17.76
Line.LINE899,    9.28063,   -41.62, 5.72683E-012,  -146.23, 7.29015E-012,    86.42,          0,     0.00,    9.28063,   -41.62,    9.28063,   138.38, 5.72683E-012,    33.77, 7.29015E-012,   -93.58,          0,     0.00,    9.28063,   138.38
Line.LINE900,    9.29632,   -41.57, 5.86745E-010,  -147.57, 4.6657E-010,    93.58,          0,     0.00,    9.29632,   -41.57,    9.29632,   138.43, 5.86745E-010,    32.43, 4.6657E-010,   -86.42,          0,     0.00,    9.29632,   138.43
Line.LINE901,    9.29632,   -41.57, 7.41945E-010,  -154.13, 2.91038E-011,   180.00,          0,     0.00,    9.29632,   -41.57,    9.29632,   138.43, 7.41945E-010,    25.87, 2.91038E-011,     0.00,          0,     0.00,    9.29632,   138.43
Line.LINE902,    9.29632,   -41.57, 2.25906E-010,  -165.07, 2.34643E-010,    97.13,          0,     0.00,    9.29632,   -41.57,    9.29632,   138.43, 2.25906E-010,    14.93, 2.34643E-010,   -82.87,          0,     0.00,    9.29632,   138.43
Line.LINE903,    9.29632,   -41.57, 3.2692E-011,  -113.36, 1.45519E-011,   180.00,          0,     0.00,    9.29632,   -41.57,    9.29632,   138.43, 3.2692E-011,    66.64, 1.45519E-011,     0.00,          0,     0.00,    9.29632,   138.43
Line.LINE904,    9.29632,   -41.57, 8.07078E-011,   151.02, 3.63798E-012,   180.00,          0,     0.00,    9.29632,   -41.57,    9.29632,   138.43, 8.07078E-011,   -28.98, 3.63798E-012,     0.00,          0,     0.00,    9.29632,   138.43
Line.LINE905,    9.29632,   -41.57, 3.53722E-012,    74.62,          0,     0.00,          0,     0.00,    9.29632,   -41.57,    9.29632,   138.43, 3.53722E-012,  -105.38,          0,     0.00,          0,     0.00,    9.29632,   138.43
Transformer.TR1,    6.78988,   -14.00,    5.63815,  -136.11,    6.09843,   114.46,          0,     0.00, 5.68434E-014,   180.00,    197.944,   138.34,    174.285,    17.82,    135.678,  -101.75,     52.953,   -79.57, 1.06434E-006,    94.72
Load.LOAD1,     13.437,   -41.87,     13.437,   138.13,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD2,    8.98534,  -162.00,    8.98534,    18.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD3,    8.95749,   -41.87,    8.95749,   138.13,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD4,    9.07334,   -41.77,    9.07334,   138.23,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD5,    9.07334,   -41.77,    9.07334,   138.23,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD6,    8.98546,  -162.00,    8.98546,    18.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD7,    9.08975,  -162.06,    9.08975,    17.94,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD8,    9.00132,    78.24,    9.00132,  -101.76,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD9,    9.11266,   -41.73,    9.11266,   138.27,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD10,    9.09945,  -162.06,    9.09945,    17.94,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD11,    9.09945,  -162.06,    9.09945,    17.94,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD12,    9.00187,    78.24,    9.00187,  -101.76,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD13,    9.11491,  -162.06,    9.11491,    17.94,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD14,    9.13731,   -41.72,    9.13731,   138.28,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD15,    9.11401,  -162.07,    9.11401,    17.93,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD16,    9.01744,    78.25,    9.01744,  -101.75,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD17,    9.01586,    78.25,    9.01586,  -101.75,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD18,    9.03707,    78.30,    9.03707,  -101.70,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD19,    9.03609,    78.28,    9.03609,  -101.72,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD20,    9.22451,   -41.68,    9.22451,   138.32,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD21,    9.19116,   -41.71,    9.19116,   138.29,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD22,    9.22599,   -41.68,    9.22599,   138.32,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD23,    9.17624,  -162.23,    9.17624,    17.77,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD24,     9.0488,    78.28,     9.0488,  -101.72,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD25,    9.31087,   -41.53,    9.31087,   138.47,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD26,    9.19381,  -162.19,    9.19381,    17.81,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD27,     9.0563,    78.27,     9.0563,  -101.73,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD28,    9.05808,    78.27,    9.05808,  -101.73,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD29,    9.31649,   -41.50,    9.31649,   138.50,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD30,    9.31036,   -41.53,    9.31036,   138.47,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.LOAD31,    9.31636,   -41.50,    9.31636,   138.50,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
